purchase_order_item_id,purchase_order_id,raw_material_id,quantity,unit_cost,line_total
695,287,275,1368.28,405.11,554303.91
696,288,230,1244.07,241.07,299907.95
697,288,56,3462.03,188.42,652315.69
698,289,82,3379.24,249.7,843796.23
699,289,244,2389.45,158.94,379779.18
700,289,157,4863.0,337.12,1639414.56
701,289,145,4850.44,414.63,2011137.94
702,289,230,4554.46,241.07,1097943.67
703,289,52,1992.42,436.55,869790.95
704,290,226,2489.75,132.02,328696.8
705,290,253,3085.87,334.28,1031544.62
706,291,73,1928.69,303.25,584875.24
707,291,203,3337.16,237.46,792442.01
708,292,130,2016.53,78.51,158317.77
709,293,243,791.66,187.09,148111.67
710,293,266,2957.54,178.42,527684.29
711,294,92,2829.97,63.96,181004.88
712,294,247,368.56,434.37,160091.41
713,295,269,4276.52,171.49,733380.41
714,295,273,1123.96,227.72,255948.17
715,295,186,592.02,129.85,76873.8
716,296,117,4388.0,60.61,265956.68
717,296,205,1831.28,442.12,809645.51
718,297,36,4486.91,410.18,1840440.74
719,297,181,1940.33,243.09,471674.82
720,298,214,1837.91,418.43,769036.68
721,298,18,3271.44,427.83,1399620.18
722,298,13,4605.0,283.52,1305609.6
723,299,195,1001.01,71.33,71402.04
724,299,72,382.0,105.2,40186.4
725,300,145,3699.76,414.63,1534031.49
726,300,230,3776.18,241.07,910323.71
727,300,244,1140.83,158.94,181323.52
728,301,171,2843.98,146.97,417979.74
729,301,12,2837.6,206.18,585056.37
730,301,75,1335.02,163.1,217741.76
731,302,99,1974.0,158.67,313214.58
732,302,124,1383.8,403.86,558861.47
733,302,91,1542.04,98.19,151412.91
734,302,71,1511.08,273.96,413975.48
735,303,287,1908.61,241.46,460852.97
736,303,284,4933.78,65.25,321929.14
737,304,257,2563.24,358.48,918870.28
738,305,114,4021.31,286.13,1150617.43
739,305,299,901.31,370.1,333574.83
740,305,154,2151.88,279.36,601149.2
741,306,171,4013.2,146.97,589820.0
742,306,229,399.0,218.07,87009.93
743,306,177,4715.24,306.56,1445503.97
744,306,75,4758.07,163.1,776041.22
745,306,12,1969.93,206.18,406160.17
746,307,25,1544.08,160.95,248519.68
747,307,289,4309.0,355.5,1531849.5
748,308,209,2112.0,389.88,823426.56
749,308,149,328.0,337.47,110690.16
750,308,77,469.44,303.19,142329.51
751,309,18,4371.59,427.83,1870297.35
752,310,55,1315.84,212.51,279629.16
753,310,124,3760.21,403.86,1518598.41
754,310,91,1980.45,98.19,194460.39
755,311,166,2008.14,241.08,484122.39
756,311,116,482.42,36.91,17806.12
757,311,272,1200.0,337.18,404616.0
758,312,169,3860.85,171.65,662714.9
759,313,184,1197.0,195.95,234552.15
760,313,192,986.0,273.78,269947.08
761,313,40,4695.93,277.2,1301711.8
762,314,55,4781.35,212.51,1016084.69
763,314,92,3353.84,63.96,214511.61
764,314,201,536.0,403.85,216463.6
765,314,219,1877.92,86.61,162646.65
766,315,259,4227.0,76.15,321886.05
767,315,193,4077.88,109.04,444652.04
768,316,72,3925.0,105.2,412910.0
769,316,84,1925.0,394.86,760105.5
770,316,290,719.0,70.8,50905.2
771,316,265,3917.46,395.11,1547827.62
772,317,243,2611.47,187.09,488579.92
773,317,266,2714.64,178.42,484346.07
774,318,178,1456.0,355.76,517986.56
775,318,146,802.0,30.3,24300.6
776,319,90,4042.7,317.72,1284446.64
777,319,110,4455.0,208.23,927664.65
778,320,256,4634.51,65.48,303467.71
779,321,249,900.15,329.7,296779.45
780,321,2,715.0,22.29,15937.35
781,321,106,3071.0,68.74,211100.54
782,322,223,609.0,111.36,67818.24
783,322,11,4129.8,314.0,1296757.2
784,322,112,4210.53,223.2,939790.3
785,323,47,1926.0,365.32,703606.32
786,323,165,3210.84,202.99,651768.41
787,323,26,2410.67,263.89,636151.71
788,324,205,3161.22,442.12,1397638.59
789,324,117,1523.0,60.61,92309.03
790,325,23,465.14,87.09,40509.04
791,325,122,3727.72,84.3,314246.8
792,325,183,3365.0,336.21,1131346.65
793,326,230,2120.03,241.07,511075.63
794,327,114,1489.71,286.13,426250.72
795,327,154,3541.13,279.36,989250.08
796,328,200,2316.45,80.5,186474.22
797,329,121,998.49,289.47,289032.9
798,329,194,4524.96,48.5,219460.56
799,330,228,550.0,72.0,39600.0
800,331,254,3690.36,259.79,958718.62
801,332,211,1013.01,118.28,119818.82
802,333,204,4022.32,186.45,749961.56
803,334,285,1738.08,357.93,622110.97
804,334,127,3761.42,80.03,301026.44
805,334,5,1266.0,446.86,565724.76
806,335,256,2869.65,65.48,187904.68
807,335,121,2805.99,289.47,812249.93
808,336,186,3181.04,129.85,413058.04
809,336,269,3930.07,171.49,673967.7
810,337,202,2662.3,38.86,103456.98
811,338,229,878.0,218.07,191465.46
812,338,177,4667.74,306.56,1430942.37
813,338,171,2601.21,146.97,382299.83
814,339,43,2501.0,390.13,975715.13
815,339,119,4706.6,70.9,333697.94
816,340,146,3777.0,30.3,114443.1
817,340,142,3615.0,283.67,1025467.05
818,340,178,2279.0,355.76,810777.04
819,341,112,3601.32,223.2,803814.62
820,342,11,3112.88,314.0,977444.32
821,342,223,1453.0,111.36,161806.08
822,342,112,576.67,223.2,128712.74
823,343,148,3225.0,363.37,1171868.25
824,343,285,1252.48,357.93,448300.17
825,343,5,2102.0,446.86,939299.72
826,344,84,3021.0,394.86,1192872.06
827,344,290,3989.0,70.8,282421.2
828,344,72,1585.0,105.2,166742.0
829,344,265,4003.82,395.11,1581949.32
830,344,212,3653.66,79.39,290064.07
831,344,195,3129.71,71.33,223242.21
832,345,55,4723.45,212.51,1003780.36
833,345,91,2970.78,98.19,291700.89
834,345,99,1514.0,158.67,240226.38
835,345,124,3297.32,403.86,1331655.66
836,346,24,331.0,210.27,69599.37
837,347,45,2022.27,14.79,29909.37
838,347,69,4730.63,60.73,287291.16
839,348,164,3834.0,50.91,195188.94
840,348,88,2656.47,340.55,904660.86
841,348,250,1944.0,422.44,821223.36
842,349,228,976.0,72.0,70272.0
843,350,268,3546.7,199.29,706821.84
844,350,130,2258.13,78.51,177285.79
845,351,38,1145.0,427.56,489556.2
846,352,277,2762.0,245.97,679369.14
847,352,210,3446.76,368.23,1269200.43
848,352,224,4318.0,54.33,234596.94
849,353,200,1746.09,80.5,140560.24
850,354,183,380.0,336.21,127759.8
851,354,122,3959.34,84.3,333772.36
852,355,248,3775.68,58.56,221103.82
853,356,160,4578.87,321.87,1473800.89
854,357,207,927.0,180.84,167638.68
855,357,45,4101.84,14.79,60666.21
856,358,49,938.92,70.24,65949.74
857,358,153,4646.9,219.58,1020366.3
858,358,227,3702.09,262.81,972946.27
859,358,28,517.87,438.55,227111.89
860,359,297,1823.0,394.91,719920.93
861,359,108,858.0,222.98,191316.84
862,360,293,4293.43,335.54,1440617.5
863,360,80,3549.0,235.51,835824.99
864,361,198,368.29,86.4,31820.26
865,361,125,2121.41,214.86,455806.15
866,362,95,311.85,266.69,83167.28
867,362,101,673.0,353.29,237764.17
868,362,111,2764.04,441.07,1219135.12
869,363,223,3772.0,111.36,420049.92
870,363,112,4613.94,223.2,1029831.41
871,363,11,2031.97,314.0,638038.58
872,364,132,4760.0,82.12,390891.2
873,364,222,4936.0,229.9,1134786.4
874,364,298,4076.89,155.91,635627.92
875,365,26,973.11,263.89,256794.0
876,365,165,3740.98,202.99,759381.53
877,365,47,1328.0,365.32,485144.96
878,366,85,1191.51,183.36,218475.27
879,367,47,2692.0,365.32,983441.44
880,367,165,3045.59,202.99,618224.31
881,367,26,3266.55,263.89,862009.88
882,368,117,1825.0,60.61,110613.25
883,368,205,3448.43,442.12,1524619.87
884,369,205,4365.87,442.12,1930238.44
885,369,117,4075.0,60.61,246985.75
886,370,137,3667.25,165.83,608140.07
887,371,9,2764.0,236.82,654570.48
888,371,35,702.0,75.69,53134.38
889,371,155,4088.0,167.9,686375.2
890,372,223,923.0,111.36,102785.28
891,372,112,3270.52,223.2,729980.06
892,372,11,3734.97,314.0,1172780.58
893,373,89,1153.0,280.28,323162.84
894,373,275,482.11,405.11,195307.58
895,373,95,770.99,266.69,205615.32
896,374,11,4049.98,314.0,1271693.72
897,375,287,3801.9,241.46,918006.77
898,375,284,2404.07,65.25,156865.57
899,376,198,3520.39,86.4,304161.7
900,376,125,1919.12,214.86,412342.12
901,377,176,2631.0,268.34,706002.54
902,377,240,2408.0,342.82,825510.56
903,377,238,2170.0,116.82,253499.4
904,377,46,4158.88,171.28,712332.97
905,377,21,1390.0,280.2,389478.0
906,378,132,3831.0,82.12,314601.72
907,378,222,709.0,229.9,162999.1
908,379,243,4328.07,187.09,809738.62
909,380,161,2413.0,403.16,972825.08
910,380,76,4656.03,53.76,250308.17
911,381,66,2034.75,382.79,778881.95
912,381,86,4216.0,62.9,265186.4
913,381,1,929.0,436.54,405545.66
914,382,73,3793.59,303.25,1150406.17
915,383,81,1527.96,383.93,586629.68
916,383,232,2869.82,153.46,440402.58
917,383,270,1654.57,209.82,347161.88
918,384,200,1514.07,80.5,121882.63
919,385,121,2596.03,289.47,751472.8
920,385,194,999.78,48.5,48489.33
921,385,256,2495.0,65.48,163372.6
922,386,165,3389.44,202.99,688022.43
923,386,47,1656.0,365.32,604969.92
924,386,26,2576.18,263.89,679828.14
925,387,267,4199.0,368.02,1545315.98
926,387,150,3010.55,85.48,257341.81
927,387,70,813.0,429.46,349150.98
928,388,58,3008.3,28.2,84834.06
929,388,44,2929.88,23.21,68002.51
930,389,121,2399.16,289.47,694484.85
931,389,194,4432.55,48.5,214978.68
932,389,256,4010.5,65.48,262607.54
933,390,233,2949.0,63.08,186022.92
934,390,63,3174.48,251.28,797683.33
935,391,170,2980.24,11.97,35673.47
936,391,32,1588.0,141.36,224479.68
937,392,253,2748.51,334.28,918771.92
938,392,31,2896.0,242.64,702685.44
939,392,283,705.77,152.7,107771.08
940,392,226,2214.92,132.02,292413.74
941,393,250,3685.0,422.44,1556691.4
942,393,164,2249.0,50.91,114496.59
943,393,88,2494.32,340.55,849440.68
944,394,10,3847.84,284.34,1094094.83
945,395,30,4478.92,315.08,1411218.11
946,395,104,4421.01,388.48,1717473.96
947,396,237,3823.56,365.01,1395637.64
948,397,273,791.68,227.72,180281.37
949,397,269,3638.41,171.49,623950.93
950,397,186,3610.22,129.85,468787.07
951,398,38,891.0,427.56,380955.96
952,399,100,4290.0,232.75,998497.5
953,399,262,4605.0,300.34,1383065.7
954,399,276,878.15,174.6,153324.99
955,400,78,1684.0,235.58,396716.72
956,401,35,4367.0,75.69,330538.23
957,402,268,2877.79,199.29,573514.77
958,403,29,1636.94,443.84,726539.45
959,403,282,1624.41,283.59,460666.43
960,403,271,642.0,137.72,88416.24
961,403,219,1724.07,86.61,149321.7
962,403,291,3330.59,142.34,474076.18
963,403,179,2110.0,225.8,476438.0
964,404,176,1417.0,268.34,380237.78
965,404,46,1957.22,171.28,335232.64
966,405,165,4384.87,202.99,890084.76
967,405,26,635.76,263.89,167770.71
968,405,47,3383.0,365.32,1235877.56
969,406,273,1689.11,227.72,384644.13
970,406,269,4379.23,171.49,750994.15
971,406,186,2314.95,129.85,300596.26
972,407,217,1902.11,128.15,243755.4
973,407,24,4313.0,210.27,906894.51
974,408,1,4190.0,436.54,1829102.6
975,408,86,2441.0,62.9,153538.9
976,409,217,2027.07,128.15,259769.02
977,409,24,518.0,210.27,108919.86
978,410,92,1896.89,63.96,121325.08
979,411,250,4035.0,422.44,1704545.4
980,411,88,1463.95,340.55,498548.17
981,411,164,943.0,50.91,48008.13
982,412,45,981.26,14.79,14512.84
983,412,69,2796.49,60.73,169830.84
984,412,207,3561.0,180.84,643971.24
985,413,265,1087.93,395.11,429852.02
986,413,290,4220.0,70.8,298776.0
987,413,72,459.0,105.2,48286.8
988,414,100,4682.0,232.75,1089735.5
989,414,262,2583.0,300.34,775778.22
990,415,176,3279.0,268.34,879886.86
991,415,46,517.1,171.28,88568.89
992,415,21,778.0,280.2,217995.6
993,415,240,1668.0,342.82,571823.76
994,416,277,4031.0,245.97,991505.07
995,416,224,1854.0,54.33,100727.82
996,416,210,4800.53,368.23,1767699.16
997,417,79,1136.78,348.23,395860.9
998,417,17,1773.43,128.59,228045.36
999,417,263,890.04,236.81,210770.37
1000,417,33,983.14,366.77,360586.26
1001,418,87,315.12,15.87,5000.95
1002,418,288,3637.17,402.57,1464215.53
1003,419,187,2066.01,165.3,341511.45
1004,420,152,936.37,168.6,157871.98
1005,420,108,2567.0,222.98,572389.66
1006,420,297,3493.0,394.91,1379420.63
1007,420,131,1133.19,127.53,144515.72
1008,420,136,3352.39,95.23,319248.1
1009,421,267,1030.0,368.02,379060.6
1010,421,150,3256.81,85.48,278392.12
1011,421,70,3756.0,429.46,1613051.76
1012,422,112,731.89,223.2,163357.85
1013,423,93,3782.2,9.5,35930.9
1014,423,114,3743.82,286.13,1071219.22
1015,423,115,446.09,110.35,49226.03
1016,423,56,3269.34,188.42,616009.04
1017,423,169,3260.12,171.65,559599.6
1018,423,22,616.4,126.99,78276.64
1019,424,225,2189.17,275.95,604101.46
1020,424,255,1308.0,379.3,496124.4
1021,424,295,1058.9,257.74,272920.89
1022,424,235,1205.36,445.51,536999.93
1023,424,93,3610.26,9.5,34297.47
1024,425,10,836.09,284.34,237733.83
1025,425,34,3543.98,309.07,1095337.9
1026,425,213,1643.0,301.88,495988.84
1027,426,264,2983.11,163.4,487440.17
1028,427,229,2626.0,218.07,572651.82
1029,427,75,2167.05,163.1,353445.86
1030,427,177,1266.8,306.56,388350.21
1031,427,171,1452.97,146.97,213543.0
1032,428,43,2660.0,390.13,1037745.8
1033,429,250,4986.0,422.44,2106285.84
1034,429,88,4172.95,340.55,1421098.12
1035,429,164,4348.0,50.91,221356.68
1036,430,33,3414.75,366.77,1252427.86
1037,430,17,558.18,128.59,71776.37
1038,431,32,3549.0,141.36,501686.64
1039,432,154,2458.07,279.36,686686.44
1040,432,114,3288.44,286.13,940921.34
1041,432,299,358.76,370.1,132777.08
1042,433,204,2950.61,186.45,550141.23
1043,433,288,4433.99,402.57,1784991.35
1044,434,223,3097.0,111.36,344881.92
1045,434,112,2715.96,223.2,606202.27
1046,434,11,2312.59,314.0,726153.26
1047,435,83,1150.76,253.74,291993.84
1048,435,187,1024.89,165.3,169414.32
1049,435,246,4964.64,374.29,1858215.11
1050,436,200,2432.07,80.5,195781.64
1051,437,88,3419.38,340.55,1164469.86
1052,438,65,2170.69,425.31,923216.16
1053,438,278,4261.0,408.19,1739297.59
1054,438,22,4341.09,126.99,551275.02
1055,438,188,1535.0,291.73,447805.55
1056,438,162,3099.0,231.72,718100.28
1057,439,267,811.0,368.02,298464.22
1058,439,150,4271.1,85.48,365093.63
1059,439,70,2547.0,429.46,1093834.62
1060,440,74,1689.0,279.3,471737.7
1061,440,208,4404.0,436.35,1921685.4
1062,440,183,2388.0,336.21,802869.48
1063,440,23,2160.19,87.09,188130.95
1064,440,122,2606.41,84.3,219720.36
1065,441,229,3518.0,218.07,767170.26
1066,441,75,900.94,163.1,146943.31
1067,441,12,2274.18,206.18,468890.43
1068,441,171,4249.07,146.97,624485.82
1069,441,177,2356.4,306.56,722377.98
1070,442,200,4931.41,80.5,396978.51
1071,443,229,2367.0,218.07,516171.69
1072,443,75,1129.73,163.1,184258.96
1073,444,30,2678.66,315.08,843992.19
1074,444,104,312.04,388.48,121221.3
1075,445,117,1930.0,60.61,116977.3
1076,445,205,4421.37,442.12,1954776.1
1077,446,244,1927.19,158.94,306307.58
1078,446,52,2294.08,436.55,1001480.62
1079,447,158,1684.0,19.4,32669.6
1080,448,167,1665.0,111.38,185447.7
1081,448,272,941.0,337.18,317286.38
1082,448,166,1387.01,241.08,334380.37
1083,448,116,2736.37,36.91,100999.42
1084,449,228,3569.0,72.0,256968.0
1085,450,125,902.49,214.86,193909.0
1086,450,198,2814.75,86.4,243194.4
1087,451,137,4524.42,165.83,750284.57
1088,452,221,1748.19,193.17,337697.86
1089,452,102,3184.0,180.25,573916.0
1090,452,300,2197.0,52.45,115232.65
1091,453,208,4431.0,436.35,1933466.85
1092,454,28,1872.91,438.55,821364.68
1093,455,278,2748.0,408.19,1121706.12
1094,455,22,3244.4,126.99,412006.36
1095,456,56,2079.36,188.42,391793.01
1096,456,157,3198.0,337.12,1078109.76
1097,457,80,3181.0,235.51,749157.31
1098,457,293,876.67,335.54,294157.85
1099,458,30,1050.12,315.08,330871.81
1100,458,104,3241.29,388.48,1259176.34
1101,459,272,4863.0,337.18,1639706.34
1102,459,116,1656.04,36.91,61124.44
1103,459,167,1177.0,111.38,131094.26
1104,460,267,4361.0,368.02,1604935.22
1105,460,70,3931.0,429.46,1688207.26
1106,460,150,2246.31,85.48,192014.58
1107,461,119,2598.37,70.9,184224.43
1108,461,43,4890.0,390.13,1907735.7
1109,461,151,2738.0,96.58,264436.04
1110,462,94,4269.35,159.71,681857.89
1111,463,288,3916.9,402.57,1576826.43
1112,464,163,1193.5,240.85,287454.47
1113,464,76,4606.1,53.76,247623.94
1114,464,138,313.0,228.03,71373.39
1115,465,286,3536.0,280.17,990681.12
1116,465,237,2296.77,365.01,838344.02
1117,465,60,1561.0,366.37,571903.57
1118,466,222,1530.0,229.9,351747.0
1119,466,132,3539.0,82.12,290622.68
1120,466,298,4076.17,155.91,635515.66
1121,467,19,665.25,400.95,266731.99
1122,467,248,3065.58,58.56,179520.36
1123,468,10,1285.26,284.34,365450.83
1124,468,34,542.7,309.07,167732.29
1125,468,213,3850.0,301.88,1162238.0
1126,469,202,3597.01,38.86,139779.81
1127,469,156,4929.14,209.75,1033887.12
1128,470,32,4075.0,141.36,576042.0
1129,471,257,3724.2,358.48,1335051.22
1130,471,254,1629.7,259.79,423379.76
1131,471,258,1315.0,93.13,122465.95
1132,471,196,4333.0,112.94,489369.02
1133,472,263,4052.99,236.81,959788.56
1134,472,17,4439.78,128.59,570911.31
1135,472,33,509.48,366.77,186861.98
1136,472,79,4995.66,348.23,1739638.68
1137,473,130,659.7,78.51,51793.05
1138,473,268,901.38,199.29,179636.02
1139,474,213,1647.0,301.88,497196.36
1140,474,10,1199.92,284.34,341185.25
1141,475,73,3740.02,303.25,1134161.06
1142,475,203,664.08,237.46,157692.44
1143,476,103,2362.1,281.07,663915.45
1144,476,48,318.98,444.31,141726.0
1145,477,104,666.2,388.48,258805.38
1146,477,30,1225.73,315.08,386203.01
1147,478,160,3610.15,321.87,1161998.98
1148,479,88,4818.48,340.55,1640933.36
1149,480,150,2774.18,85.48,237136.91
1150,481,200,4479.01,80.5,360560.3
1151,482,12,4590.26,206.18,946419.81
1152,482,177,1144.93,306.56,350989.74
1153,482,229,3018.0,218.07,658135.26
1154,482,171,1807.66,146.97,265671.79
1155,483,184,1385.0,195.95,271390.75
1156,483,64,1591.0,346.74,551663.34
1157,484,70,443.0,429.46,190250.78
1158,484,267,1660.0,368.02,610913.2
1159,484,150,1622.08,85.48,138655.4
1160,485,207,4707.0,180.84,851213.88
1161,485,45,753.31,14.79,11141.45
1162,485,69,1343.17,60.73,81570.71
1163,486,38,1896.0,427.56,810653.76
1164,487,59,2228.87,389.53,868211.73
1165,487,292,3864.64,114.07,440839.48
1166,488,228,4192.0,72.0,301824.0
1167,489,284,520.61,65.25,33969.8
1168,490,170,1877.52,11.97,22473.91
1169,491,134,1869.07,56.92,106387.46
1170,491,77,3753.12,303.19,1137908.45
1171,491,149,4042.0,337.47,1364053.74
1172,491,209,4130.0,389.88,1610204.4
1173,492,287,2635.82,241.46,636445.1
1174,492,284,370.85,65.25,24197.96
1175,493,184,3281.0,195.95,642911.95
1176,493,64,4839.0,346.74,1677874.86
1177,494,149,4225.0,337.47,1425810.75
1178,494,134,2662.25,56.92,151535.27
1179,494,77,2504.87,303.19,759451.54
1180,494,209,4439.0,389.88,1730677.32
1181,495,116,3001.01,36.91,110767.28
1182,495,166,3389.2,241.08,817068.34
1183,496,144,3181.44,393.49,1251864.83
1184,496,289,4471.0,355.5,1589440.5
1185,496,25,4380.53,160.95,705046.3
1186,497,183,1768.0,336.21,594419.28
1187,498,104,4985.05,388.48,1936592.22
1188,499,227,4036.52,262.81,1060837.82
1189,499,28,3249.94,438.55,1425261.19
1190,500,94,3643.26,159.71,581865.05
1191,501,121,4306.66,289.47,1246648.87
1192,501,194,4750.5,48.5,230399.25
1193,501,256,4868.66,65.48,318799.86
1194,502,56,3224.55,188.42,607569.71
1195,502,82,3219.03,249.7,803791.79
1196,503,145,2711.01,414.63,1124066.08
1197,503,82,4446.12,249.7,1110196.16
1198,503,157,653.0,337.12,220139.36
1199,504,298,2211.71,155.91,344827.71
1200,504,222,826.0,229.9,189897.4
1201,505,68,4751.0,204.39,971056.89
1202,505,294,3789.69,17.99,68176.52
1203,506,33,2196.47,366.77,805599.3
1204,506,17,4527.2,128.59,582152.65
1205,506,263,414.57,236.81,98174.32
1206,506,79,3235.55,348.23,1126715.58
1207,507,160,569.99,321.87,183462.68
1208,508,200,822.76,80.5,66232.18
1209,509,132,1249.0,82.12,102567.88
1210,509,222,4036.0,229.9,927876.4
1211,509,298,1257.51,155.91,196058.38
1212,510,298,4822.23,155.91,751833.88
1213,510,222,1320.0,229.9,303468.0
1214,510,132,3169.0,82.12,260238.28
1215,511,186,1367.73,129.85,177599.74
1216,511,269,1183.93,171.49,203032.16
1217,511,273,1633.82,227.72,372053.49
1218,512,258,2932.0,93.13,273057.16
1219,512,257,3354.03,358.48,1202352.67
1220,512,254,4299.19,259.79,1116886.57
1221,512,62,1578.0,448.5,707733.0
1222,512,196,2910.0,112.94,328655.4
1223,513,58,4100.23,28.2,115626.49
1224,513,193,4953.21,109.04,540098.02
1225,513,44,2145.87,23.21,49805.64
1226,514,119,3725.53,70.9,264140.08
1227,515,204,1777.25,186.45,331368.26
1228,515,87,2813.27,15.87,44646.59
1229,515,288,2772.72,402.57,1116213.89
1230,516,104,2244.24,388.48,871842.36
1231,517,106,1670.0,68.74,114795.8
1232,518,219,700.58,86.61,60677.23
1233,518,282,1564.59,283.59,443702.08
1234,518,29,4326.97,443.84,1920482.36
1235,519,164,352.0,50.91,17920.32
1236,519,88,2668.79,340.55,908856.43
1237,519,250,3446.0,422.44,1455728.24
1238,520,183,1197.0,336.21,402443.37
1239,521,269,4534.71,171.49,777657.42
1240,521,186,2170.19,129.85,281799.17
1241,521,273,4047.99,227.72,921808.28
1242,522,203,2183.77,237.46,518558.02
1243,522,73,1446.09,303.25,438526.79
1244,523,102,1615.0,180.25,291103.75
1245,524,201,1497.0,403.85,604563.45
1246,525,31,4278.0,242.64,1038013.92
1247,525,226,396.48,132.02,52343.29
1248,526,150,376.21,85.48,32158.43
1249,526,70,4762.0,429.46,2045088.52
1250,527,122,1194.05,84.3,100658.41
1251,528,74,330.0,279.3,92169.0
1252,528,23,2192.43,87.09,190938.73
1253,529,191,423.05,443.97,187821.51
1254,529,158,4588.0,19.4,89007.2
1255,530,266,2623.29,178.42,468047.4
1256,530,243,3526.39,187.09,659752.31
1257,531,203,1304.82,237.46,309842.56
1258,531,73,1561.83,303.25,473624.95
1259,532,80,4654.0,235.51,1096063.54
1260,532,293,4847.01,335.54,1626365.74
1261,532,242,3060.0,213.79,654197.4
1262,532,274,1222.0,106.8,130509.6
1263,532,190,3783.0,162.18,613526.94
1264,532,143,334.46,39.55,13227.89
1265,533,73,4078.36,303.25,1236762.67
