batch_material_id,batch_id,raw_material_id,quantity_used,unit_cost,line_cost
734,174,12,263.19,206.18,54264.51
735,174,271,270.0,137.72,37184.4
736,175,193,356.88,109.04,38914.2
737,175,82,241.78,249.7,60372.47
738,175,226,753.5,132.02,99477.07
739,176,48,440.73,444.31,195820.75
740,176,94,635.59,159.71,101510.08
741,176,143,403.87,39.55,15973.06
742,176,207,524.0,180.84,94760.16
743,176,267,333.0,368.02,122550.66
744,177,71,287.7,273.96,78818.29
745,177,298,362.18,155.91,56467.48
746,177,161,293.0,403.16,118125.88
747,178,58,332.89,28.2,9387.5
748,178,192,359.0,273.78,98287.02
749,178,49,256.85,70.24,18041.14
750,178,294,27.15,17.99,488.43
751,178,220,201.0,147.68,29683.68
752,179,58,162.38,28.2,4579.12
753,179,192,169.0,273.78,46268.82
754,179,49,296.55,70.24,20829.67
755,179,294,401.57,17.99,7224.24
756,179,220,259.0,147.68,38249.12
757,180,50,409.0,268.58,109849.22
758,180,140,90.91,20.57,1870.02
759,180,29,360.35,443.84,159937.74
760,180,287,244.06,241.46,58930.73
761,180,211,147.51,118.28,17447.48
762,180,209,211.0,389.88,82264.68
763,181,28,102.48,438.55,44942.6
764,181,101,604.0,353.29,213387.16
765,181,279,735.0,282.03,207292.05
766,182,48,284.22,444.31,126281.79
767,182,94,169.37,159.71,27050.08
768,182,143,167.81,39.55,6636.89
769,182,207,101.0,180.84,18264.84
770,182,267,448.0,368.02,164872.96
771,183,71,27.88,273.96,7638.0
772,183,298,221.96,155.91,34605.78
773,183,161,159.0,403.16,64102.44
774,184,71,10.44,273.96,2860.14
775,184,298,16.56,155.91,2581.87
776,184,161,50.0,403.16,20158.0
777,185,191,86.22,443.97,38279.09
778,185,195,172.38,71.33,12295.87
779,185,204,481.41,186.45,89758.89
780,186,97,459.0,198.55,91134.45
781,186,298,406.99,155.91,63453.81
782,186,157,299.0,337.12,100798.88
783,186,286,401.0,280.17,112348.17
784,187,212,129.03,79.39,10243.69
785,187,240,316.0,342.82,108331.12
786,187,209,343.0,389.88,133728.84
787,188,71,820.54,273.96,224795.14
788,188,298,934.13,155.91,145640.21
789,188,161,563.0,403.16,226979.08
790,189,264,435.97,163.4,71237.5
791,189,194,557.0,48.5,27014.5
792,189,232,36.32,153.46,5573.67
793,189,274,463.0,106.8,49448.4
794,189,256,629.29,65.48,41205.91
795,189,276,410.54,174.6,71680.28
796,190,271,658.0,137.72,90619.76
797,190,67,714.98,113.56,81193.13
798,190,126,584.85,301.4,176273.79
799,191,167,118.0,111.38,13142.84
800,191,171,127.02,146.97,18668.13
801,191,87,119.18,15.87,1891.39
802,191,42,104.62,419.93,43933.08
803,191,53,328.21,379.43,124532.72
804,192,130,29.21,78.51,2293.28
805,192,137,67.69,165.83,11225.03
806,192,288,164.25,402.57,66122.12
807,192,67,13.24,113.56,1503.53
808,193,133,225.0,42.65,9596.25
809,193,89,364.0,280.28,102021.92
810,193,299,332.29,370.1,122980.53
811,194,48,28.83,444.31,12809.46
812,194,94,74.98,159.71,11975.06
813,194,143,59.72,39.55,2361.93
814,194,207,297.0,180.84,53709.48
815,194,267,630.0,368.02,231852.6
816,195,250,783.0,422.44,330770.52
817,195,117,739.0,60.61,44790.79
818,195,139,374.57,311.61,116719.76
819,195,173,133.6,149.39,19958.5
820,195,154,594.74,279.36,166146.57
821,196,277,385.0,245.97,94698.45
822,196,106,612.0,68.74,42068.88
823,196,126,56.18,301.4,16932.65
824,196,95,546.22,266.69,145671.41
825,196,10,480.03,284.34,136491.73
826,196,79,163.11,348.23,56799.8
827,197,71,606.28,273.96,166096.47
828,197,298,545.09,155.91,84984.98
829,197,161,639.0,403.16,257619.24
830,198,42,543.44,419.93,228206.76
831,198,133,338.0,42.65,14415.7
832,198,127,439.3,80.03,35157.18
833,198,178,214.0,355.76,76132.64
834,199,275,199.68,405.11,80892.36
835,199,1,58.0,436.54,25319.32
836,199,285,186.77,357.93,66850.59
837,200,80,801.0,235.51,188643.51
838,200,156,859.72,209.75,180326.27
839,200,297,847.0,394.91,334488.77
840,201,200,32.48,80.5,2614.64
841,201,136,100.94,95.23,9612.52
842,201,229,195.0,218.07,42523.65
843,202,48,275.09,444.31,122225.24
844,202,94,485.27,159.71,77502.47
845,202,143,833.05,39.55,32947.13
846,202,207,285.0,180.84,51539.4
847,202,267,584.0,368.02,214923.68
848,203,186,707.63,129.85,91885.76
849,203,143,653.16,39.55,25832.48
850,203,77,335.26,303.19,101647.48
851,204,264,349.43,163.4,57096.86
852,204,194,1021.87,48.5,49560.69
853,204,232,937.1,153.46,143807.37
854,204,274,431.0,106.8,46030.8
855,204,256,913.85,65.48,59838.9
856,204,276,67.47,174.6,11780.26
857,205,262,749.0,300.34,224954.66
858,205,230,816.86,241.07,196920.44
859,205,76,195.37,53.76,10503.09
860,205,93,723.33,9.5,6871.64
861,205,127,831.46,80.03,66541.74
862,205,232,298.22,153.46,45764.84
863,206,260,273.0,76.43,20865.39
864,206,157,372.0,337.12,125408.64
865,206,227,123.13,262.81,32359.8
866,206,286,629.0,280.17,176226.93
867,207,81,22.83,383.93,8765.12
868,207,109,10.5,118.44,1243.62
869,207,136,91.86,95.23,8747.83
870,207,168,61.13,123.35,7540.39
871,207,201,185.0,403.85,74712.25
872,207,34,179.11,309.07,55357.53
873,208,153,83.41,219.58,18315.17
874,208,184,632.0,195.95,123840.4
875,208,103,617.74,281.07,173628.18
876,208,19,318.18,400.95,127574.27
877,208,167,246.0,111.38,27399.48
878,208,136,460.5,95.23,43853.42
879,209,10,246.09,284.34,69973.23
880,209,143,424.56,39.55,16791.35
881,209,165,362.92,202.99,73669.13
882,210,50,99.7,268.58,26777.43
883,210,140,302.47,20.57,6221.81
884,210,29,425.57,443.84,188884.99
885,210,287,45.27,241.46,10930.89
886,210,211,407.59,118.28,48209.75
887,210,209,232.0,389.88,90452.16
888,211,212,81.85,79.39,6498.07
889,211,240,14.0,342.82,4799.48
890,211,209,131.0,389.88,51074.28
891,212,200,127.12,80.5,10233.16
892,212,136,87.58,95.23,8340.24
893,212,229,156.0,218.07,34018.92
894,213,37,292.13,370.67,108283.83
895,213,136,231.0,95.23,21998.13
896,213,194,927.61,48.5,44989.08
897,213,232,726.31,153.46,111459.53
898,213,214,255.86,418.43,107059.5
899,213,170,91.78,11.97,1098.61
900,214,81,85.87,383.93,32968.07
901,214,109,12.82,118.44,1518.4
902,214,136,69.04,95.23,6574.68
903,214,168,96.66,123.35,11923.01
904,214,201,25.0,403.85,10096.25
905,214,34,98.39,309.07,30409.4
906,215,35,115.0,75.69,8704.35
907,215,91,57.04,98.19,5600.76
908,215,167,32.0,111.38,3564.16
909,215,258,22.0,93.13,2048.86
910,216,50,505.49,268.58,135764.5
911,216,140,325.65,20.57,6698.62
912,216,29,441.2,443.84,195822.21
913,216,287,510.65,241.46,123301.55
914,216,211,150.4,118.28,17789.31
915,216,209,332.0,389.88,129440.16
916,217,80,438.0,235.51,103153.38
917,217,156,276.48,209.75,57991.68
918,217,297,596.0,394.91,235366.36
919,218,287,989.19,241.46,238849.82
920,218,166,352.7,241.08,85028.92
921,218,196,525.0,112.94,59293.5
922,218,155,132.0,167.9,22162.8
923,219,271,700.0,137.72,96404.0
924,219,67,61.48,113.56,6981.67
925,219,126,259.07,301.4,78083.7
926,220,114,206.97,286.13,59220.33
927,220,227,244.06,262.81,64141.41
928,220,299,154.56,370.1,57202.66
929,220,166,86.58,241.08,20872.71
930,220,36,342.57,410.18,140515.36
931,221,250,216.0,422.44,91247.04
932,221,117,171.0,60.61,10364.31
933,221,139,64.21,311.61,20008.48
934,221,173,305.17,149.39,45589.35
935,221,154,29.52,279.36,8246.71
936,222,7,48.87,250.57,12245.36
937,222,90,322.01,317.72,102309.02
938,222,228,107.0,72.0,7704.0
939,222,50,348.18,268.58,93514.18
940,222,74,350.0,279.3,97755.0
941,223,277,54.0,245.97,13282.38
942,223,106,401.0,68.74,27564.74
943,223,126,350.11,301.4,105523.15
944,223,95,421.37,266.69,112375.17
945,223,10,495.57,284.34,140910.37
946,223,79,315.68,348.23,109929.25
947,224,80,380.0,235.51,89493.8
948,224,156,732.34,209.75,153608.32
949,224,297,983.0,394.91,388196.53
950,225,264,46.65,163.4,7622.61
951,225,194,26.3,48.5,1275.55
952,225,232,383.25,153.46,58813.55
953,225,274,369.0,106.8,39409.2
954,225,256,143.21,65.48,9377.39
955,225,276,203.09,174.6,35459.51
956,226,129,77.0,21.27,1637.79
957,226,170,70.27,11.97,841.13
958,226,157,61.0,337.12,20564.32
959,227,275,318.2,405.11,128906.0
960,227,1,206.0,436.54,89927.24
961,227,285,283.23,357.93,101376.51
962,228,42,307.83,419.93,129267.05
963,228,133,193.0,42.65,8231.45
964,228,127,277.29,80.03,22191.52
965,228,178,143.0,355.76,50873.68
966,229,71,107.27,273.96,29387.69
967,229,298,51.89,155.91,8090.17
968,229,161,220.0,403.16,88695.2
969,230,58,286.13,28.2,8068.87
970,230,192,134.0,273.78,36686.52
971,230,49,88.04,70.24,6183.93
972,230,294,125.72,17.99,2261.7
973,230,220,137.0,147.68,20232.16
974,231,48,30.35,444.31,13484.81
975,231,94,107.56,159.71,17178.41
976,231,143,330.81,39.55,13083.54
977,231,207,196.0,180.84,35444.64
978,231,267,211.0,368.02,77652.22
979,232,186,249.79,129.85,32435.23
980,232,143,273.19,39.55,10804.66
981,232,77,406.24,303.19,123167.91
982,233,267,60.0,368.02,22081.2
983,233,281,53.88,423.1,22796.63
984,233,5,236.0,446.86,105458.96
985,234,287,188.78,241.46,45582.82
986,234,166,511.63,241.08,123343.76
987,234,196,256.0,112.94,28912.64
988,234,155,161.0,167.9,27031.9
989,235,191,34.25,443.97,15205.97
990,235,195,803.34,71.33,57302.24
991,235,204,497.0,186.45,92665.65
992,236,193,61.4,109.04,6695.06
993,236,82,690.51,249.7,172420.35
994,236,226,986.82,132.02,130279.98
995,237,48,357.97,444.31,159049.65
996,237,94,309.66,159.71,49455.8
997,237,143,150.31,39.55,5944.76
998,237,207,316.0,180.84,57145.44
999,237,267,262.0,368.02,96421.24
1000,238,221,92.22,193.17,17814.14
1001,238,118,348.7,60.24,21005.69
1002,238,95,403.85,266.69,107702.76
1003,239,275,376.68,405.11,152596.83
1004,239,1,82.0,436.54,35796.28
1005,239,285,63.28,357.93,22649.81
1006,240,48,84.32,444.31,37464.22
1007,240,94,379.04,159.71,60536.48
1008,240,143,470.09,39.55,18592.06
1009,240,207,117.0,180.84,21158.28
1010,240,267,490.0,368.02,180329.8
1011,241,186,194.09,129.85,25202.59
1012,241,143,310.0,39.55,12260.5
1013,241,77,134.56,303.19,40797.25
1014,242,167,478.0,111.38,53239.64
1015,242,171,332.77,146.97,48907.21
1016,242,87,303.75,15.87,4820.51
1017,242,42,475.24,419.93,199567.53
1018,242,53,44.15,379.43,16751.83
1019,243,50,95.55,268.58,25662.82
1020,243,140,277.7,20.57,5712.29
1021,243,29,258.98,443.84,114945.68
1022,243,287,54.53,241.46,13166.81
1023,243,211,216.3,118.28,25583.96
1024,243,209,144.0,389.88,56142.72
1025,244,173,234.2,149.39,34987.14
1026,244,204,133.58,186.45,24905.99
1027,244,294,243.84,17.99,4386.68
1028,244,242,358.0,213.79,76536.82
1029,245,71,860.03,273.96,235613.82
1030,245,298,216.62,155.91,33773.22
1031,245,161,281.0,403.16,113287.96
1032,246,287,471.81,241.46,113923.24
1033,246,166,255.79,241.08,61665.85
1034,246,196,73.0,112.94,8244.62
1035,246,155,626.0,167.9,105105.4
1036,247,299,154.17,370.1,57058.32
1037,247,198,168.78,86.4,14582.59
1038,247,284,79.05,65.25,5158.01
1039,247,270,749.07,209.82,157169.87
1040,248,186,358.54,129.85,46556.42
1041,248,143,81.19,39.55,3211.06
1042,248,77,32.34,303.19,9805.16
1043,249,37,491.72,370.67,182265.85
1044,249,136,308.27,95.23,29356.55
1045,249,194,195.95,48.5,9503.57
1046,249,232,244.95,153.46,37590.03
1047,249,214,50.94,418.43,21314.82
1048,249,170,424.43,11.97,5080.43
1049,250,287,304.81,241.46,73599.42
1050,250,166,189.57,241.08,45701.54
1051,250,196,184.0,112.94,20780.96
1052,250,155,293.0,167.9,49194.7
1053,251,221,730.36,193.17,141083.64
1054,251,118,146.52,60.24,8826.36
1055,251,95,305.98,266.69,81601.81
1056,252,48,58.38,444.31,25938.82
1057,252,94,55.1,159.71,8800.02
1058,252,143,36.09,39.55,1427.36
1059,252,207,72.0,180.84,13020.48
1060,252,267,71.0,368.02,26129.42
1061,253,275,123.34,405.11,49966.27
1062,253,1,41.0,436.54,17898.14
1063,253,285,322.64,357.93,115482.54
1064,254,48,419.71,444.31,186481.35
1065,254,94,878.74,159.71,140343.57
1066,254,143,40.64,39.55,1607.31
1067,254,207,81.0,180.84,14648.04
1068,254,267,487.0,368.02,179225.74
1069,255,48,258.07,444.31,114663.08
1070,255,94,65.37,159.71,10440.24
1071,255,143,413.07,39.55,16336.92
1072,255,207,54.0,180.84,9765.36
1073,255,267,470.0,368.02,172969.4
1074,256,265,433.02,395.11,171090.53
1075,256,221,145.09,193.17,28027.04
1076,256,69,472.46,60.73,28692.5
1077,256,289,599.0,355.5,212944.5
1078,257,35,35.0,75.69,2649.15
1079,257,91,826.13,98.19,81117.7
1080,257,167,55.0,111.38,6125.9
1081,257,258,521.0,93.13,48520.73
1082,258,38,103.0,427.56,44038.68
1083,258,112,515.58,223.2,115077.46
1084,258,272,741.0,337.18,249850.38
1085,258,83,397.11,253.74,100762.69
1086,258,136,543.06,95.23,51715.6
1087,259,80,606.0,235.51,142719.06
1088,259,156,364.27,209.75,76405.63
1089,259,297,602.0,394.91,237735.82
1090,260,295,248.57,257.74,64066.43
1091,260,62,450.0,448.5,201825.0
1092,260,199,282.0,130.44,36784.08
1093,260,91,251.87,98.19,24731.12
1094,260,79,229.38,348.23,79877.0
1095,261,71,698.3,273.96,191306.27
1096,261,298,131.58,155.91,20514.64
1097,261,161,941.0,403.16,379373.56
1098,262,257,634.94,358.48,227613.29
1099,262,208,111.0,436.35,48434.85
1100,262,288,185.57,402.57,74704.91
1101,262,103,502.53,281.07,141246.11
1102,262,238,570.0,116.82,66587.4
1103,263,167,399.0,111.38,44440.62
1104,263,171,82.88,146.97,12180.87
1105,263,87,96.61,15.87,1533.2
1106,263,42,225.29,419.93,94606.03
1107,263,53,166.25,379.43,63080.24
1108,264,257,225.32,358.48,80772.71
1109,264,208,111.0,436.35,48434.85
1110,264,288,393.38,402.57,158362.99
1111,264,103,348.73,281.07,98017.54
1112,264,238,179.0,116.82,20910.78
1113,265,257,476.0,358.48,170636.48
1114,265,208,267.0,436.35,116505.45
1115,265,288,666.77,402.57,268421.6
1116,265,103,644.53,281.07,181158.05
1117,265,238,218.0,116.82,25466.76
1118,266,94,326.25,159.71,52105.39
1119,266,69,146.57,60.73,8901.2
1120,266,296,387.88,343.82,133360.9
1121,267,33,6.0,366.77,2200.62
1122,267,154,47.47,279.36,13261.22
1123,267,153,16.66,219.58,3658.2
1124,267,202,48.05,38.86,1867.22
1125,267,140,25.91,20.57,532.97
1126,267,295,52.5,257.74,13531.35
1127,268,287,344.46,241.46,83173.31
1128,268,166,83.07,241.08,20026.52
1129,268,196,79.0,112.94,8922.26
1130,268,155,294.0,167.9,49362.6
1131,269,291,248.77,142.34,35409.92
1132,269,21,246.0,280.2,68929.2
1133,269,180,197.0,41.85,8244.45
1134,270,295,43.1,257.74,11108.59
1135,270,62,259.0,448.5,116161.5
1136,270,199,504.0,130.44,65741.76
1137,270,91,245.4,98.19,24095.83
1138,270,79,28.34,348.23,9868.84
1139,271,37,228.95,370.67,84864.9
1140,271,136,157.64,95.23,15012.06
1141,271,194,264.55,48.5,12830.68
1142,271,232,168.54,153.46,25864.15
1143,271,214,378.0,418.43,158166.54
1144,271,170,438.6,11.97,5250.04
1145,272,189,596.43,258.14,153962.44
1146,272,250,25.0,422.44,10561.0
1147,272,129,572.0,21.27,12166.44
1148,272,261,498.0,367.11,182820.78
1149,273,95,261.57,266.69,69758.1
1150,273,211,176.2,118.28,20840.94
1151,273,250,176.0,422.44,74349.44
1152,273,290,108.0,70.8,7646.4
1153,273,273,433.76,227.72,98775.83
1154,274,48,429.88,444.31,190999.98
1155,274,94,180.95,159.71,28899.52
1156,274,143,545.18,39.55,21561.87
1157,274,207,459.0,180.84,83005.56
1158,274,267,410.0,368.02,150888.2
1159,275,80,56.0,235.51,13188.56
1160,275,156,148.36,209.75,31118.51
1161,275,297,39.0,394.91,15401.49
1162,276,48,309.07,444.31,137322.89
1163,276,94,416.54,159.71,66525.6
1164,276,143,451.27,39.55,17847.73
1165,276,207,156.0,180.84,28211.04
1166,276,267,172.0,368.02,63299.44
1167,277,153,787.76,219.58,172976.34
1168,277,184,140.0,195.95,27433.0
1169,277,103,342.46,281.07,96255.23
1170,277,19,818.55,400.95,328197.62
1171,277,167,46.0,111.38,5123.48
1172,277,136,400.73,95.23,38161.52
1173,278,50,107.5,268.58,28872.35
1174,278,140,568.3,20.57,11689.93
1175,278,29,595.93,443.84,264497.57
1176,278,287,622.69,241.46,150354.73
1177,278,211,445.79,118.28,52728.04
1178,278,209,502.0,389.88,195719.76
1179,279,255,605.0,379.3,229476.5
1180,279,132,228.0,82.12,18723.36
1181,279,66,404.44,382.79,154815.59
1182,279,35,438.0,75.69,33152.22
1183,280,275,277.52,405.11,112426.13
1184,280,1,68.0,436.54,29684.72
1185,280,285,630.47,357.93,225664.13
1186,281,287,313.63,241.46,75729.1
1187,281,166,38.38,241.08,9252.65
1188,281,196,363.0,112.94,40997.22
1189,281,155,376.0,167.9,63130.4
1190,282,80,492.0,235.51,115870.92
1191,282,156,446.19,209.75,93588.35
1192,282,297,143.0,394.91,56472.13
1193,283,35,251.0,75.69,18998.19
1194,283,91,220.88,98.19,21688.21
1195,283,167,947.0,111.38,105476.86
1196,283,258,312.0,93.13,29056.56
1197,284,48,623.28,444.31,276929.54
1198,284,94,101.62,159.71,16229.73
1199,284,143,336.41,39.55,13305.02
1200,284,207,180.0,180.84,32551.2
1201,284,267,685.0,368.02,252093.7
1202,285,48,228.96,444.31,101729.22
1203,285,94,263.66,159.71,42109.14
1204,285,143,393.81,39.55,15575.19
1205,285,207,172.0,180.84,31104.48
1206,285,267,117.0,368.02,43058.34
1207,286,71,589.02,273.96,161367.92
1208,286,298,266.11,155.91,41489.21
1209,286,161,241.0,403.16,97161.56
1210,287,162,154.0,231.72,35684.88
1211,287,213,141.0,301.88,42565.08
1212,287,188,477.0,291.73,139155.21
1213,287,74,467.0,279.3,130433.1
1214,287,94,433.85,159.71,69290.18
1215,288,48,290.42,444.31,129036.51
1216,288,94,107.95,159.71,17240.69
1217,288,143,370.21,39.55,14641.81
1218,288,207,505.0,180.84,91324.2
1219,288,267,121.0,368.02,44530.42
1220,289,212,33.55,79.39,2663.53
1221,289,240,46.0,342.82,15769.72
1222,289,209,6.0,389.88,2339.28
1223,290,189,137.77,258.14,35563.95
1224,290,250,536.0,422.44,226427.84
1225,290,129,479.0,21.27,10188.33
1226,290,261,380.0,367.11,139501.8
1227,291,162,83.0,231.72,19232.76
1228,291,213,500.0,301.88,150940.0
1229,291,188,34.0,291.73,9918.82
1230,291,74,451.0,279.3,125964.3
1231,291,94,480.85,159.71,76796.55
1232,292,267,1006.0,368.02,370228.12
1233,292,281,947.05,423.1,400696.85
1234,292,5,521.0,446.86,232814.06
1235,293,123,120.0,157.51,18901.2
1236,293,12,293.57,206.18,60528.26
1237,293,282,41.35,283.59,11726.45
1238,293,28,711.27,438.55,311927.46
1239,293,226,599.44,132.02,79138.07
1240,294,284,429.74,65.25,28040.53
1241,294,292,192.7,114.07,21981.29
1242,294,89,538.0,280.28,150790.64
1243,294,242,391.0,213.79,83591.89
1244,294,12,546.65,206.18,112708.3
1245,294,271,368.0,137.72,50680.96
1246,295,272,446.0,337.18,150382.28
1247,295,247,668.11,434.37,290206.94
1248,295,119,307.03,70.9,21768.43
1249,295,105,696.0,427.44,297498.24
1250,296,148,464.0,363.37,168603.68
1251,296,139,174.77,311.61,54460.08
1252,296,33,306.34,366.77,112356.32
1253,296,297,71.0,394.91,28038.61
1254,296,229,757.0,218.07,165078.99
1255,296,227,269.84,262.81,70916.65
1256,297,80,401.0,235.51,94439.51
1257,297,156,124.22,209.75,26055.15
1258,297,297,326.0,394.91,128740.66
1259,298,71,487.48,273.96,133550.02
1260,298,298,29.53,155.91,4604.02
1261,298,161,506.0,403.16,203998.96
1262,299,262,355.0,300.34,106620.7
1263,299,230,162.61,241.07,39200.39
1264,299,76,159.95,53.76,8598.91
1265,299,93,217.82,9.5,2069.29
1266,299,127,41.11,80.03,3290.03
1267,299,232,436.59,153.46,66999.1
1268,300,228,87.0,72.0,6264.0
1269,300,45,130.4,14.79,1928.62
1270,300,73,99.29,303.25,30109.69
1271,300,264,253.33,163.4,41394.12
1272,300,35,154.0,75.69,11656.26
1273,301,260,405.0,76.43,30954.15
1274,301,256,26.85,65.48,1758.14
1275,301,199,157.0,130.44,20479.08
1276,301,300,410.0,52.45,21504.5
1277,302,135,81.8,208.97,17093.75
1278,302,214,207.59,418.43,86861.88
1279,302,162,315.0,231.72,72991.8
1280,303,299,29.58,370.1,10947.56
1281,303,198,100.69,86.4,8699.62
1282,303,284,146.8,65.25,9578.7
1283,303,270,320.45,209.82,67236.82
1284,304,267,706.0,368.02,259822.12
1285,304,281,71.62,423.1,30302.42
1286,304,5,385.0,446.86,172041.1
1287,305,35,92.0,75.69,6963.48
1288,305,91,338.54,98.19,33241.24
1289,305,167,106.0,111.38,11806.28
1290,305,258,523.0,93.13,48706.99
1291,306,257,26.4,358.48,9463.87
1292,306,81,402.17,383.93,154405.13
1293,306,121,113.82,289.47,32947.48
1294,307,28,10.42,438.55,4569.69
1295,307,101,97.0,353.29,34269.13
1296,307,279,20.0,282.03,5640.6
1297,308,228,170.0,72.0,12240.0
1298,308,45,322.5,14.79,4769.77
1299,308,73,373.53,303.25,113272.97
1300,308,264,357.16,163.4,58359.94
1301,308,35,127.0,75.69,9612.63
1302,309,162,221.0,231.72,51210.12
1303,309,213,511.0,301.88,154260.68
1304,309,188,60.0,291.73,17503.8
1305,309,74,76.0,279.3,21226.8
1306,309,94,224.72,159.71,35890.03
1307,310,260,337.0,76.43,25756.91
1308,310,256,309.21,65.48,20247.07
1309,310,199,52.0,130.44,6782.88
1310,310,300,194.0,52.45,10175.3
1311,311,48,494.88,444.31,219880.13
1312,311,94,798.41,159.71,127514.06
1313,311,143,144.87,39.55,5729.61
1314,311,207,161.0,180.84,29115.24
1315,311,267,199.0,368.02,73235.98
1316,312,260,417.0,76.43,31871.31
1317,312,256,706.63,65.48,46270.13
1318,312,199,647.0,130.44,84394.68
1319,312,300,393.0,52.45,20612.85
1320,313,162,724.0,231.72,167765.28
1321,313,213,293.0,301.88,88450.84
1322,313,188,106.0,291.73,30923.38
1323,313,74,88.0,279.3,24578.4
1324,313,94,160.85,159.71,25689.35
1325,314,94,184.84,159.71,29520.8
1326,314,69,100.36,60.73,6094.86
1327,314,296,198.68,343.82,68310.16
1328,315,7,401.24,250.57,100538.71
1329,315,90,388.27,317.72,123361.14
1330,315,228,99.0,72.0,7128.0
1331,315,50,199.87,268.58,53681.08
1332,315,74,379.0,279.3,105854.7
1333,316,162,290.0,231.72,67198.8
1334,316,213,308.0,301.88,92979.04
1335,316,188,450.0,291.73,131278.5
1336,316,74,381.0,279.3,106413.3
1337,316,94,518.51,159.71,82811.23
1338,317,167,36.0,111.38,4009.68
1339,317,171,312.52,146.97,45931.06
1340,317,87,164.88,15.87,2616.65
1341,317,42,342.91,419.93,143998.2
